# Parameters:
# kT = 1.3
# mu = 4
# Ngrid = 130
# 
# Plot:
# log10Cvac		log10alpha		freeEnergy	
# 
-8.000000e+00 	0.000000e+00 	-2.663268e+00
-8.000000e+00 	8.685890e-02 	-3.137492e+00
-8.000000e+00 	1.737178e-01 	-3.605307e+00
-8.000000e+00 	2.605767e-01 	-4.022063e+00
-8.000000e+00 	3.474356e-01 	-4.342830e+00
-8.000000e+00 	4.342945e-01 	-4.540059e+00
-8.000000e+00 	5.211534e-01 	-4.618404e+00
-8.000000e+00 	6.080123e-01 	-4.613206e+00
-8.000000e+00 	6.948712e-01 	-4.570306e+00
-8.000000e+00 	7.817301e-01 	-4.523597e+00
-8.000000e+00 	8.685890e-01 	-4.488004e+00
-8.000000e+00 	9.554479e-01 	-4.466661e+00
-8.000000e+00 	1.042307e+00 	-4.459360e+00
-8.000000e+00 	1.129166e+00 	-4.465474e+00
-8.000000e+00 	1.216025e+00 	-4.483343e+00
-8.000000e+00 	1.302883e+00 	-4.509630e+00
-8.000000e+00 	1.389742e+00 	-4.539861e+00
-8.000000e+00 	1.476601e+00 	-4.569624e+00
-8.000000e+00 	1.563460e+00 	-4.595400e+00
-8.000000e+00 	1.650319e+00 	-4.614326e+00
-8.000000e+00 	1.737178e+00 	-4.623161e+00
-8.000000e+00 	1.824037e+00 	-4.617445e+00
-8.000000e+00 	1.910896e+00 	-4.591492e+00
-8.000000e+00 	1.997755e+00 	-4.539239e+00
-8.000000e+00 	2.084614e+00 	-4.455489e+00
-8.000000e+00 	2.171472e+00 	-4.337058e+00
-8.000000e+00 	2.258331e+00 	-4.183468e+00
-8.000000e+00 	2.345190e+00 	-3.997042e+00
-8.000000e+00 	2.432049e+00 	-3.782408e+00
-8.000000e+00 	2.518908e+00 	-3.545591e+00
-8.000000e+00 	2.605767e+00 	-3.292895e+00
-8.000000e+00 	2.692626e+00 	-3.029905e+00
-8.000000e+00 	2.779485e+00 	-2.760851e+00
-8.000000e+00 	2.866344e+00 	-2.488466e+00
-8.000000e+00 	2.953202e+00 	-2.214254e+00

-7.739423e+00 	0.000000e+00 	-2.663268e+00
-7.739423e+00 	8.685890e-02 	-3.137492e+00
-7.739423e+00 	1.737178e-01 	-3.605307e+00
-7.739423e+00 	2.605767e-01 	-4.022063e+00
-7.739423e+00 	3.474356e-01 	-4.342830e+00
-7.739423e+00 	4.342945e-01 	-4.540059e+00
-7.739423e+00 	5.211534e-01 	-4.618404e+00
-7.739423e+00 	6.080123e-01 	-4.613206e+00
-7.739423e+00 	6.948712e-01 	-4.570306e+00
-7.739423e+00 	7.817301e-01 	-4.523597e+00
-7.739423e+00 	8.685890e-01 	-4.488004e+00
-7.739423e+00 	9.554479e-01 	-4.466661e+00
-7.739423e+00 	1.042307e+00 	-4.459360e+00
-7.739423e+00 	1.129166e+00 	-4.465474e+00
-7.739423e+00 	1.216025e+00 	-4.483343e+00
-7.739423e+00 	1.302883e+00 	-4.509630e+00
-7.739423e+00 	1.389742e+00 	-4.539861e+00
-7.739423e+00 	1.476601e+00 	-4.569624e+00
-7.739423e+00 	1.563460e+00 	-4.595400e+00
-7.739423e+00 	1.650319e+00 	-4.614326e+00
-7.739423e+00 	1.737178e+00 	-4.623162e+00
-7.739423e+00 	1.824037e+00 	-4.617445e+00
-7.739423e+00 	1.910896e+00 	-4.591492e+00
-7.739423e+00 	1.997755e+00 	-4.539239e+00
