#kT				rhoF			rhoS			muCoex			freeEnergy		Ngrid			Cvac			alpha			
6.60000000e-01 	6.12552390e-01 	1.16047137e+00 	6.44961813e-02 	-1.24915484e+00 	1.20827885e+02 	4.44088496e-04 	1.11509115e+03 	
6.80000000e-01 	6.32438629e-01 	1.16049674e+00 	4.84312593e-01 	-1.46300358e+00 	1.20827362e+02 	4.35135066e-04 	1.08858467e+03 	
7.00000000e-01 	6.49805333e-01 	1.16039506e+00 	8.87436656e-01 	-1.67425209e+00 	1.20831233e+02 	4.26655042e-04 	1.06331472e+03 	
7.20000000e-01 	6.65190798e-01 	1.16016888e+00 	1.27442965e+00 	-1.88215119e+00 	1.20839720e+02 	4.10997952e-04 	1.03693799e+03 	
7.40000000e-01 	6.78987379e-01 	1.15982046e+00 	1.64577288e+00 	-2.08600231e+00 	1.20852849e+02 	3.85587994e-04 	1.01023095e+03 	
7.60000000e-01 	6.91467559e-01 	1.15941482e+00 	2.00193890e+00 	-2.28530236e+00 	1.20868301e+02 	3.52107452e-04 	9.80610979e+02 	
7.80000000e-01 	7.02837794e-01 	1.15901408e+00 	2.34348675e+00 	-2.47973734e+00 	1.20883312e+02 	3.25531892e-04 	9.52869136e+02 	
8.00000000e-01 	7.13265341e-01 	1.15861564e+00 	2.67112992e+00 	-2.66919940e+00 	1.20897916e+02 	3.07220872e-04 	9.26685434e+02 	
8.20000000e-01 	7.22876566e-01 	1.15842479e+00 	2.98542833e+00 	-2.85355471e+00 	1.20906503e+02 	2.59856525e-04 	9.03303918e+02 	
8.40000000e-01 	7.31787433e-01 	1.15819217e+00 	3.28725365e+00 	-3.03296368e+00 	1.20916127e+02 	2.22814232e-04 	8.80737807e+02 	
8.60000000e-01 	7.40092559e-01 	1.15781103e+00 	3.57743508e+00 	-3.20762206e+00 	1.20929399e+02 	2.22651263e-04 	8.58081649e+02 	
8.80000000e-01 	7.47854665e-01 	1.15739923e+00 	3.85636819e+00 	-3.37745737e+00 	1.20943671e+02 	2.24313174e-04 	8.36133819e+02 	
9.00000000e-01 	7.55133484e-01 	1.15701876e+00 	4.12461177e+00 	-3.54255743e+00 	1.20956919e+02 	2.24454684e-04 	8.15417343e+02 	
9.20000000e-01 	7.61980365e-01 	1.15664749e+00 	4.38271516e+00 	-3.70303983e+00 	1.20969832e+02 	2.25075720e-04 	7.95632238e+02 	
9.40000000e-01 	7.68438995e-01 	1.15628593e+00 	4.63119241e+00 	-3.85902803e+00 	1.20982417e+02 	2.25581431e-04 	7.76767718e+02 	
9.60000000e-01 	7.74546989e-01 	1.15593422e+00 	4.87052912e+00 	-4.01065205e+00 	1.20994678e+02 	2.25726760e-04 	7.58745256e+02 	
9.80000000e-01 	7.80337142e-01 	1.15559178e+00 	5.10118872e+00 	-4.15804997e+00 	1.21006633e+02 	2.25561750e-04 	7.41472053e+02 	
1.00000000e+00 	7.85837982e-01 	1.15525786e+00 	5.32360567e+00 	-4.30135950e+00 	1.21018289e+02 	2.25525886e-04 	7.24984246e+02 	
