# Parameters:
# kT = 1.5
# mu = 4.6
# Ngrid = 128
# 
# Plot:
# log10Cvac		log10alpha		freeEnergy	
# 
-8.000000e+00 	0.000000e+00 	-2.923938e+00
-8.000000e+00 	8.685890e-02 	-3.454035e+00
-8.000000e+00 	1.737178e-01 	-3.981028e+00
-8.000000e+00 	2.605767e-01 	-4.455029e+00
-8.000000e+00 	3.474356e-01 	-4.823515e+00
-8.000000e+00 	4.342945e-01 	-5.051023e+00
-8.000000e+00 	5.211534e-01 	-5.138078e+00
-8.000000e+00 	6.080123e-01 	-5.123205e+00
-8.000000e+00 	6.948712e-01 	-5.061523e+00
-8.000000e+00 	7.817301e-01 	-4.996390e+00
-8.000000e+00 	8.685890e-01 	-4.947484e+00
-8.000000e+00 	9.554479e-01 	-4.918135e+00
-8.000000e+00 	1.042307e+00 	-4.906746e+00
-8.000000e+00 	1.129166e+00 	-4.911727e+00
-8.000000e+00 	1.216025e+00 	-4.931070e+00
-8.000000e+00 	1.302883e+00 	-4.961240e+00
-8.000000e+00 	1.389742e+00 	-4.997532e+00
-8.000000e+00 	1.476601e+00 	-5.035447e+00
-8.000000e+00 	1.563460e+00 	-5.071743e+00
-8.000000e+00 	1.650319e+00 	-5.104237e+00
-8.000000e+00 	1.737178e+00 	-5.130551e+00
-8.000000e+00 	1.824037e+00 	-5.146850e+00
-8.000000e+00 	1.910896e+00 	-5.147431e+00
-8.000000e+00 	1.997755e+00 	-5.125349e+00
-8.000000e+00 	2.084614e+00 	-5.073694e+00
-8.000000e+00 	2.171472e+00 	-4.987013e+00
-8.000000e+00 	2.258331e+00 	-4.862409e+00
-8.000000e+00 	2.345190e+00 	-4.700067e+00
-8.000000e+00 	2.432049e+00 	-4.503141e+00
-8.000000e+00 	2.518908e+00 	-4.277076e+00
-8.000000e+00 	2.605767e+00 	-4.028544e+00
-8.000000e+00 	2.692626e+00 	-3.764246e+00
-8.000000e+00 	2.779485e+00 	-3.489910e+00
-8.000000e+00 	2.866344e+00 	-3.209731e+00
-8.000000e+00 	2.953202e+00 	-2.926326e+00

-7.739423e+00 	0.000000e+00 	-2.923938e+00
-7.739423e+00 	8.685890e-02 	-3.454035e+00
-7.739423e+00 	1.737178e-01 	-3.981028e+00
-7.739423e+00 	2.605767e-01 	-4.455029e+00
-7.739423e+00 	3.474356e-01 	-4.823515e+00
-7.739423e+00 	4.342945e-01 	-5.051023e+00
-7.739423e+00 	5.211534e-01 	-5.138078e+00
-7.739423e+00 	6.080123e-01 	-5.123205e+00
-7.739423e+00 	6.948712e-01 	-5.061523e+00
-7.739423e+00 	7.817301e-01 	-4.996390e+00
-7.739423e+00 	8.685890e-01 	-4.947484e+00
-7.739423e+00 	9.554479e-01 	-4.918135e+00
-7.739423e+00 	1.042307e+00 	-4.906746e+00
-7.739423e+00 	1.129166e+00 	-4.911727e+00
-7.739423e+00 	1.216025e+00 	-4.931070e+00
-7.739423e+00 	1.302883e+00 	-4.961240e+00
-7.739423e+00 	1.389742e+00 	-4.997532e+00
-7.739423e+00 	1.476601e+00 	-5.035447e+00
-7.739423e+00 	1.563460e+00 	-5.071743e+00
-7.739423e+00 	1.650319e+00 	-5.104237e+00
-7.739423e+00 	1.737178e+00 	-5.130551e+00
-7.739423e+00 	1.824037e+00 	-5.146850e+00
-7.739423e+00 	1.910896e+00 	-5.147431e+00
-7.739423e+00 	1.997755e+00 	-5.125349e+00
-7.739423e+00 	2.084614e+00 	-5.073694e+00
-7.739423e+00 	2.171472e+00 	-4.987013e+00
-7.739423e+00 	2.258331e+00 	-4.862409e+00
-7.739423e+00 	2.345190e+00 	-4.700067e+00
-7.739423e+00 	2.432049e+00 	-4.503141e+00
-7.739423e+00 	2.518908e+00 	-4.277077e+00
-7.739423e+00 	2.605767e+00 	-4.028544e+00
-7.739423e+00 	2.692626e+00 	-3.764246e+00
-7.739423e+00 	2.779485e+00 	-3.489910e+00
-7.739423e+00 	2.866344e+00 	-3.209731e+00
-7.739423e+00 	2.953202e+00 	-2.926326e+00

-7.478847e+00 	0.000000e+00 	-2.923938e+00
-7.478847e+00 	8.685890e-02 	-3.454035e+00
-7.478847e+00 	1.737178e-01 	-3.981028e+00
-7.478847e+00 	2.605767e-01 	-4.455029e+00
-7.478847e+00 	3.474356e-01 	-4.823515e+00
-7.478847e+00 	4.342945e-01 	-5.051023e+00
-7.478847e+00 	5.211534e-01 	-5.138078e+00
-7.478847e+00 	6.080123e-01 	-5.123205e+00
-7.478847e+00 	6.948712e-01 	-5.061523e+00
-7.478847e+00 	7.817301e-01 	-4.996390e+00
-7.478847e+00 	8.685890e-01 	-4.947484e+00
-7.478847e+00 	9.554479e-01 	-4.918135e+00
-7.478847e+00 	1.042307e+00 	-4.906746e+00
-7.478847e+00 	1.129166e+00 	-4.911727e+00
-7.478847e+00 	1.216025e+00 	-4.931070e+00
-7.478847e+00 	1.302883e+00 	-4.961240e+00
-7.478847e+00 	1.389742e+00 	-4.997532e+00
-7.478847e+00 	1.476601e+00 	-5.035447e+00
-7.478847e+00 	1.563460e+00 	-5.071743e+00
-7.478847e+00 	1.650319e+00 	-5.104237e+00
-7.478847e+00 	1.737178e+00 	-5.130551e+00
-7.478847e+00 	1.824037e+00 	-5.146850e+00
-7.478847e+00 	1.910896e+00 	-5.147431e+00
-7.478847e+00 	1.997755e+00 	-5.125349e+00
-7.478847e+00 	2.084614e+00 	-5.073694e+00
-7.478847e+00 	2.171472e+00 	-4.987013e+00
-7.478847e+00 	2.258331e+00 	-4.862409e+00
-7.478847e+00 	2.345190e+00 	-4.700067e+00
-7.478847e+00 	2.432049e+00 	-4.503141e+00
-7.478847e+00 	2.518908e+00 	-4.277077e+00
-7.478847e+00 	2.605767e+00 	-4.028544e+00
